ID,Pm,Po,Ps,hm,hs,Lmotive,DmotiveIn,DmotiveOut,Dthroat,alphaMotiveDiff,alphaMotiveConv,ThicknessNozzle,Lmch,alphaSuction,Dmix,Lmix,alphadiff, DdiffOut,Loutlet,ConvergenceIndicator,CrashIndicator,Experiment_model_type,mfr_m,mfr_s,mfr_o,mfr_err,uni_alpha,uni_vel,ds1
356,7592083.333333333,5411416.666666667,4134250.0,264025.0,386866.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.074615088,-0.17535217,0.10377035,0.0030332679999999917,0.99999967,0.99911247,0.18038693302400224
357,13431250.0,6460250.0,5173750.0,321025.0,435000.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.11627976,0.031981962,-0.14834836,-8.663800000002775e-05,0.99998947,0.94517308,0.005601950025885198
358,13669583.333333334,5997083.333333334,4512250.0,304525.0,446466.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.12878189,0.018940289,-0.14776673,-4.455100000000378e-05,0.99998232,0.94637329,0.007287049319140393
359,12651250.0,5799916.666666667,5488750.0,261325.0,419533.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.1473171,-0.1367844,0.14563685,0.15616955000000002,0.99999824,0.99889816,0.08528166679458653
360,11307916.666666668,5712750.0,5133250.0,313825.0,383533.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.09800807,0.14135598,-0.23939923,-3.517999999999577e-05,0.9999962,0.96251359,0.0014424772971091445
361,12012083.333333334,4900250.0,4705750.0,282475.0,435666.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,2,1,HEM,1,1,1,100,1,1,1
362,12867916.666666668,4501083.333333333,3450250.0,294625.0,449400.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.12702307,0.063186549,-0.17817754,0.012032079000000001,0.99999947,0.95629732,0.009557004692635818
363,13387916.666666668,3808250.0,3067750.0,304825.0,400200.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.12576788,0.070928606,-0.20237674,-0.005680253999999996,0.99997034,0.94711601,0.003366162240333671
364,8502083.333333334,5083916.666666667,4282750.0,305425.0,407666.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.064836952,-0.047122938,-0.017714018,-4.0000000013640236e-09,0.99999987,0.94595874,0.0027180650301720445
365,10267916.666666668,5173750.0,4062250.0,324175.0,396866.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.0803659,-0.030584945,-0.049781895,-9.39999999997887e-07,0.99999981,0.94456154,0.00385657191497975
366,10592916.666666666,6092416.666666667,4647250.0,327175.0,454866.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.083024493,-0.10558742,0.022561705,-1.2219999999951714e-06,0.99999998,0.99880944,0.27754014188976256
367,13582916.666666668,5242416.666666667,4161250.0,279625.0,435933.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,2,1,HEM,1,1,1,100,1,1,1
368,8556250.0,4443083.333333334,3630250.0,310375.0,403000.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.063727743,-0.019443049,-0.04428485,-1.5600000000115521e-07,0.99999996,0.94352742,0.003121613188419023
369,10354583.333333334,5863583.333333333,5029750.0,306325.0,450466.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.090348036,0.019232622,-0.1096129,-3.224199999998789e-05,0.99998269,0.94407458,0.00523227194655741
370,10538750.0,6305750.0,5124250.0,318475.0,387933.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.086358473,-0.073406803,-0.012951654,1.59999999985172e-08,0.99998417,0.94794318,0.002947925640561543
371,11600416.666666668,5976916.666666667,5182750.0,314725.0,440733.3333333334,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.10085329,0.083488381,-0.18467578,-0.00033410900000002686,0.99999826,0.93417664,0.005614346764951422
372,13290416.666666668,5104916.666666667,4093750.0,306925.0,433533.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.12346029,0.094474067,-0.21894064,-0.0010062829999999967,0.99999837,0.9428205,0.004672895087176775
373,8166250.0,3323083.3333333335,3189250.0,286375.0,457000.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.069012787,0.087300063,-0.15626898,4.387000000000141e-05,0.99999817,0.98161785,0.002643568078533008
374,8187916.666666667,5890083.333333334,4566250.0,279325.0,383266.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.073997117,-0.18067223,0.10667512,7.000000010193297e-09,0.99999965,0.99911953,0.14916053472636498
375,7657083.333333333,4373250.0,3562750.0,257275.0,380600.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.081155738,-0.071056863,0.00057726019,0.010676135190000007,0.99999998,0.99679091,0.15979750685922015
376,10712083.333333334,5277250.0,4228750.0,312175.0,422733.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.091750641,0.003120921,-0.094887031,-1.5469000000004063e-05,0.99999047,0.94598166,0.0029825484401213064
377,8545416.666666666,3327583.3333333335,2941750.0,290725.0,441266.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.072599498,0.078294945,-0.15090587,-1.1427000000008292e-05,0.99999688,0.96355963,0.004220452322336515
378,11058750.0,5264083.333333333,4206250.0,275425.0,420600.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.1193209,0.0013844678,-0.10067226,0.02003310779999999,0.99992953,0.93315408,0.0032746029882465204
379,8274583.333333333,4067916.666666667,2860750.0,288775.0,390333.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.069362897,-0.090327688,0.020961512,-3.278999999994925e-06,0.99999998,0.99862886,0.2555863172793093
380,12499583.333333334,4827916.666666667,4201750.0,255775.0,405133.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,2,1,HEM,1,1,1,100,1,1,1
381,7982083.333333333,5639416.666666667,4593250.0,285475.0,438866.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.06660626,-0.13805574,0.071449469,-1.1000000008087873e-08,0.99999998,0.99910892,0.23630983124668675
382,11416250.0,4349250.0,3580750.0,297625.0,424333.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.10889451,0.083838125,-0.19276453,-3.1895000000004003e-05,0.99999419,0.96480771,0.0035820475575278517
383,9119583.333333334,4827416.666666667,4404250.0,298075.0,417133.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.077383648,0.094992201,-0.17237526,5.889999999952877e-07,0.99999786,0.96376795,0.0025868846530439304
384,8957083.333333334,4515416.666666667,4260250.0,278875.0,398200.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.087525024,0.11140219,-0.19487366,0.004053554000000015,0.99999983,0.97868784,0.00024884908127858677
385,10527916.666666666,3959416.666666667,3270250.0,292525.0,438733.3333333334,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.10107186,0.074419447,-0.17664913,-0.0011578230000000023,0.99998397,0.96600464,0.006483911642822232
386,11470416.666666666,3488250.0,3013750.0,295975.0,458200.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.11059542,0.069068087,-0.18142478,-0.0017612730000000076,0.99990199,0.95626836,0.002584117996941804
387,9000416.666666666,3947583.3333333335,2833750.0,334975.0,430333.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.061603612,-0.042836108,-0.018768238,-7.33999999995294e-07,0.99999991,0.94750461,0.005921651438553637
388,9867083.333333334,4265083.333333333,3900250.0,280375.0,423133.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.10023343,0.098952786,-0.18861524,0.01057097600000001,0.99999973,0.97731724,0.0007706761674784539
389,10647083.333333334,6660750.0,5241250.0,282025.0,401533.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.10962629,-0.15701781,0.07115836,0.023766839999999997,0.99999998,0.9986635,0.22163236580014317
390,10982916.666666668,6475916.666666667,5065750.0,304975.0,380200.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.09917439,-0.10571197,0.0065368424,-7.376000000008584e-07,0.99999998,0.99876505,0.20202771333419514
391,9227916.666666668,4080250.0,2842750.0,280225.0,434733.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.090808666,-0.060764719,-0.024610921,0.005433025999999994,0.99999896,0.96312921,0.003814782017239508
392,9108750.0,4544583.333333333,3661750.0,291175.0,413133.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.081439347,-0.0065992944,-0.074841013,-9.603999999996393e-07,0.99999997,0.9444739,0.002684052587583362
393,11112916.666666668,4721250.0,4498750.0,278725.0,451533.3333333334,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.11772808,0.11769983,-0.21698032,0.018447590000000014,0.99995399,0.98261421,0.010679033372073559
394,13268750.0,5184416.666666667,3837250.0,331975.0,403533.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.10865407,0.0287564,-0.13748367,-7.319999999999549e-05,0.99999876,0.95211329,0.0014821447210921698
395,12835416.666666668,3644083.3333333335,2901250.0,292225.0,443266.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.12828795,0.065606364,-0.18540326,0.008491054000000026,0.99999479,0.93738282,0.0026964911646731103
396,9986250.0,3631750.0,3108250.0,258925.0,413000.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,2,1,HEM,1,1,1,100,1,1,1
397,10007916.666666668,5478250.0,4471750.0,312775.0,384866.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.082283649,-0.028077706,-0.054206648,-7.050000000036194e-07,0.99999974,0.94457671,0.0029249413351721955
398,10885416.666666668,3311083.3333333335,2820250.0,292675.0,394333.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.10559803,0.06821649,-0.17815448,-0.004339960000000004,0.99999878,0.95097219,0.0008489702549886928
399,10083750.0,4370750.0,3504250.0,319675.0,458333.3333333334,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.080054167,0.0260182,-0.10616047,-8.810300000000604e-05,0.99999642,0.9439548,0.0061046468152276545
400,13745416.666666668,5747083.333333334,4458250.0,339925.0,401266.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.10891955,0.049890448,-0.1589669,-0.00015690199999998655,0.99999814,0.94395309,0.002380794567680943
401,10246250.0,4627416.666666667,3441250.0,274675.0,389000.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.10943411,-0.044943524,-0.046998376,0.01749221,0.99998532,0.934287,0.004012483535500975
402,8740416.666666666,4242250.0,2878750.0,267625.0,385533.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.092285128,-0.25667228,0.179171,0.014783848000000016,0.99999847,0.9991389,0.1480898830803229
403,9780416.666666666,4843750.0,3396250.0,289825.0,394600.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.092492526,-0.10003805,0.0075398112,-5.712799999998269e-06,0.99999998,0.99864939,0.29221318397135454
404,12380416.666666668,5630916.666666667,4822750.0,252175.0,456466.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.1503441,-0.24409184,0.2153941,0.12164636000000001,0.99999998,0.99911231,0.14478471359393497
405,13474583.333333332,5140916.666666667,5011750.0,267175.0,428600.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.15189828,0.12803165,-0.18371612,0.09621380999999998,0.99998809,0.97659751,0.017193109758001146
406,10679583.333333334,5413250.0,4777750.0,260725.0,439266.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.12470389,-0.24723582,0.20781697,0.08528503999999999,0.99999648,0.9992219,0.053102824146136866
407,12781250.0,6473916.666666667,5119750.0,317875.0,439800.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.11163946,-0.0029680026,-0.10867436,-2.902600000007083e-06,0.99999979,0.94832138,0.002526305834367751
408,12098750.0,4565750.0,3657250.0,260425.0,459133.3333333334,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,2,1,HEM,1,1,1,100,1,1,1
409,13409583.333333332,5492250.0,5353750.0,293425.0,445133.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,2,1,HEM,1,1,1,100,1,1,1
410,8675416.666666666,3828083.3333333335,3603250.0,266875.0,425933.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.091732318,0.090457633,-0.16766782,0.014522130999999994,0.99999818,0.98116288,0.005226261276225088
411,10343750.0,4400916.666666667,4264750.0,302425.0,457533.3333333334,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.092508019,0.11753695,-0.21005699,-1.2021000000000948e-05,0.99999697,0.98236643,0.002216219479069236
412,13095416.666666668,6603916.666666667,5137750.0,309775.0,455266.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.11968181,-0.011579106,-0.10810261,9.399999999215591e-08,0.99999942,0.94836486,0.0026922497257336545
413,12911250.0,4471083.333333334,3063250.0,335875.0,422066.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.10328254,0.013470992,-0.11761552,-0.0008619879999999941,0.99999871,0.96167187,0.00011253947226623262
414,9336250.0,5984916.666666667,5470750.0,321625.0,413400.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.069462051,0.042699571,-0.11218972,-2.8098000000018053e-05,0.9999946,0.94183737,0.002592129740118278
415,13994583.333333334,3461583.3333333335,3040750.0,290425.0,419266.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.14143251,0.074049815,-0.2071944,0.00828792500000003,0.99999208,0.97470832,0.0026991201942536095
416,9726250.0,3269916.6666666665,2986750.0,285025.0,458866.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.095057981,0.074082404,-0.1585229,0.01061748500000001,0.99999833,0.95351716,0.014952075318124146
417,9997083.333333334,4383916.666666667,3841750.0,302575.0,433133.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.087657681,0.095161266,-0.1832127,-0.0003937529999999967,0.99999165,0.95322297,0.004292855197090048
418,13842916.666666668,5835083.333333334,4413250.0,271975.0,427533.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,2,1,HEM,1,1,1,100,1,1,1
419,12553750.0,5975250.0,5227750.0,283975.0,459800.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,2,1,HEM,1,1,1,100,1,1,1
420,11589583.333333332,5322916.666666667,4759750.0,295225.0,432466.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.11245802,0.11719433,-0.22949669,0.0001556600000000019,0.99999552,0.97417021,0.0035345163323231925
421,7689583.333333333,3570083.3333333335,3387250.0,338725.0,453666.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.04969437,0.089908978,-0.13959803,5.318000000004153e-06,0.99999995,0.97977418,0.0007221055540940187
422,10376250.0,5207250.0,3913750.0,302275.0,390466.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.093024316,-0.06013563,-0.032889554,-8.68000000008029e-07,0.99999992,0.9471383,0.0038904657592923396
423,12662083.333333332,6488416.666666667,5106250.0,326725.0,397933.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.10554612,-0.020521164,-0.08502673,-1.7740000000099343e-06,0.99999971,0.94746608,0.003221306676751685
424,13658750.0,4489083.333333334,3018250.0,310975.0,414066.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.12456803,0.02620264,-0.15089204,-0.00012137000000000953,0.99999663,0.96494275,0.00033817044719736486
425,13626250.0,6390583.333333334,5038750.0,293125.0,392733.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,2,1,HEM,1,1,1,100,1,1,1
426,10777083.333333332,4865416.666666667,4701250.0,306175.0,454200.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.095907187,0.12893671,-0.22472906,0.00011483700000000652,0.99999622,0.98278646,0.002129691883945435
427,13420416.666666668,5561083.333333334,4251250.0,278275.0,387666.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,2,1,HEM,1,1,1,100,1,1,1
428,13398750.0,5162083.333333333,4629250.0,338125.0,419666.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.10670147,0.1364103,-0.24318188,-7.010999999998435e-05,0.99999986,0.97579838,0.001511902457188829
429,12965416.666666668,4846250.0,3454750.0,263875.0,432600.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,2,1,HEM,1,1,1,100,1,1,1
430,8946250.0,5722916.666666667,4669750.0,311275.0,429533.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.068317669,-0.10095675,0.032638964,-1.1700000000086641e-07,0.99999998,0.99894091,0.23781103461608086
431,12878750.0,5275250.0,5101750.0,252625.0,410066.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.15526652,0.023404052,-0.037609114,0.141061458,0.99993739,0.92929375,0.16353713231534184
432,10690416.666666666,5462583.333333333,4768750.0,318175.0,444333.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.088379465,0.077745064,-0.16642389,-0.00029936099999997023,0.99999847,0.93420863,0.0053522923093353375
433,13550416.666666668,3084916.6666666665,2815750.0,285775.0,439933.3333333334,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.14008772,0.063976735,-0.18569862,0.018365834999999997,0.99999413,0.96942005,0.0021084428091414447
434,13052083.333333334,3477416.6666666665,3117250.0,319825.0,407400.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.11325264,0.074809725,-0.18403546,0.004026904999999997,0.99999425,0.96276099,0.0031009463176425588
435,8328750.0,4445750.0,3936250.0,339325.0,433666.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.054553099,0.044089273,-0.09870311,-6.0737999999990744e-05,0.99999785,0.93923352,0.0024394315803553776
436,8057916.666666667,4967083.333333333,4287250.0,294325.0,409666.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.063513943,-0.034485664,-0.029028236,4.3000000005122274e-08,0.9999998,0.94420325,0.002224499636907886
437,9563750.0,4479416.666666667,3720250.0,334825.0,418466.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.067890638,0.030482064,-0.098418722,-4.6019999999993844e-05,0.99999728,0.94173429,0.003722244137433115
438,11741250.0,5588916.666666667,4192750.0,291775.0,437800.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.11645173,-0.041679942,-0.063895612,0.010876176000000001,0.99992773,0.94069356,0.0028176085479997702
439,9607083.333333334,6258083.333333333,5151250.0,295075.0,447133.3333333334,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.086616561,-0.1012716,0.014654636,-4.030000000081885e-07,0.99999998,0.99863348,0.36181602021279635
440,8632083.333333334,4161083.3333333335,2865250.0,308725.0,409000.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.065227547,-0.090190062,0.024960295,-2.220000000004163e-06,0.99999998,0.99881533,0.23559040566470854
441,8133750.0,5267416.666666667,4746250.0,333475.0,385666.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.054011132,0.0025675263,-0.056580717,-2.0587000000016342e-06,0.99999617,0.94687583,0.0005282782054458199
442,7613750.0,3646416.6666666665,3027250.0,335425.0,411666.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.04964575,0.014585075,-0.064252009,-2.118399999999354e-05,0.9999966,0.94244599,0.002728235126241883
443,13572083.333333334,4637250.0,3553750.0,254725.0,423666.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,2,1,HEM,1,1,1,100,1,1,1
444,10701250.0,4145916.6666666665,3400750.0,294775.0,432066.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.10195616,0.072103481,-0.17484012,-0.0007804790000000006,0.99999116,0.96108174,0.006055512593548919
