Time,U_EN,V_EN,W_EN
135.375,52.085,-0.41,16.255
135.4,51.8525,-0.1025,16.73
135.425,50.775,1.9725,15.8875
135.45,50.6325,2.2025,17.1
135.475,51.39,1.3975,17.3875
135.5,51.4075,0.585,17.2075
135.525,51.4725,0.795,17.25
135.55,51.8825,0.345,17.02
135.575,51.2625,-0.8475,17.0375
135.6,51.2175,-0.7925,17.08
135.625,50.6475,0.165,16.675
135.65,50.585,0.1625,16.37
135.675,51.02,0.0275,15.4475
135.7,51.1575,0.1375,14.74
135.725,50.995,1.0275,16.2425
135.75,50.4725,1.3525,16.2525
135.775,50.27,0.9,17.04
135.8,51.5275,-0.9325,17.6325
135.825,52.3425,-0.7425,18.6575
135.85,52.755,0.3475,18.3975
135.875,52.1725,0.87,18.1225
135.9,52.0375,1.1525,16.8975
135.925,50.98,1.725,15.88
135.95,50.96,2.1125,15.78
135.975,51.0475,2.2,15.47
136,50.8075,1.7125,15.355
136.025,51.285,0.62,16.36
136.05,51.535,-0.9375,16.215
136.075,52.075,-2.4125,16.48
136.1,52.52,-3.455,15.655
136.125,52.62,-4.7075,15.1
136.15,52.91,-5.125,14.2175
136.175,52.345,-4.2675,13.3625
136.2,52.315,-2.49,13.435
136.225,51.8575,-0.8475,13.1875
136.25,51.91,0.0475,13.7
136.275,52.1425,0.25,13.5375
136.3,51.8275,0.7525,15.205
136.325,51.845,0.8425,15.23
136.35,51.6975,1.3425,15.215
136.375,51.0325,1.5575,15.8175
136.4,50.8225,2.1075,15.7875
136.425,49.73,2.6625,14.53
136.45,50.22,2.8075,14.35
136.475,51.4925,2.16,13.81
136.5,52.0675,0.0975,13.1475
136.525,52.5425,-1.7,13.7475
136.55,52.8375,-3.5875,15.4475
136.575,52.7925,-4.4125,17.18
136.6,52.7325,-4.18,17.895
136.625,52.1075,-4.17,18.04
136.65,51.955,-4.265,17.975
136.675,52.2125,-4.2825,17.4475
136.7,52.4725,-3.55,16.015
136.725,51.275,-1.795,14.6125
136.75,51.2375,-0.655,14.5725
136.775,51.0975,-0.445,14.98
136.8,50.9075,-0.5175,15.81
136.825,50.545,-0.615,16.0225
136.85,50.2625,-1.2725,15.79
136.875,49.4675,-1.1725,15.4825
136.9,48.8925,-0.5825,15.315
136.925,49.285,0.0375,15.3225
136.95,48.875,0.95,16.2325
136.975,48.2075,1.4825,17.0525
137,47.71,2.1175,17.29
137.025,47.8925,2.6125,17.7025
137.05,47.65,2.6475,17.07
137.075,47.1275,2.3425,16.2
137.1,47.9975,1.9375,15.0125
137.125,48.445,2.0025,13.6325
137.15,49.0425,2.4375,13.9525
137.175,49.625,2.1175,14.7625
137.2,50.2775,1.125,16.52
137.225,49.975,1.4275,16.25
137.25,49.4025,0.24,16.0025
137.275,49.1925,-1.7225,15.5525
137.3,50.0975,-3.6,15.4425
137.325,50.7575,-4.0025,16.3
137.35,51.3375,-3.0175,16.8225
137.375,51.025,-1.4775,16.845
137.4,51.355,-0.64,17.2325
137.425,51.61,-0.2875,16.89
137.45,51.6425,-0.09,16.8975
137.475,51.845,-0.035,16.715
137.5,51.6975,-0.8825,16.255
137.525,52.0225,-1.385,17.0625
137.55,52.415,-1.585,16.495
137.575,52.155,-0.1225,15.9025
137.6,52.7675,0.7525,16.9825
137.625,54.03,0.395,17.0175
137.65,55.3075,-1.6075,16.895
137.675,55.625,-3.4325,17.1575
137.7,55.2225,-3.325,16.545
137.725,54.59,-2.0425,15.5275
137.75,54.1075,-1.135,16.3775
137.775,54.095,-0.265,16.01
137.8,54.1025,1.4875,15.775
137.825,54.57,2.0625,16.2225
137.85,54.8375,2.3525,16.1975
137.875,53.895,1.9925,16.545
137.9,53.555,0.6025,17.835
137.925,53.6475,-0.895,17.9725
137.95,53.11,-1.965,17.0875
137.975,52.9575,-1.8875,17.6975
138,53.0525,-2.05,17.9725
138.025,53.455,-2.73,18.5925
138.05,53.95,-3.8,19.7025
138.075,54.0575,-3.2425,19.2625
138.1,53.6975,-2.195,20.07
138.125,54.145,-1.05,21.1175
138.15,54.43,-1.0325,22.09
138.175,53.725,0.64,21.835
138.2,53.465,-0.1325,19.8225
138.225,52.145,-0.1475,16.225
138.25,50.9525,-0.23,14.275
138.275,50.4225,-1.2775,13.425
138.3,51.44,-1.93,10.92
138.325,53.5725,-2.43,8.215
138.35,55.8725,-1.7475,6.4975
138.375,58.1875,-0.42,6.71
138.4,58.7925,-0.215,7.5075
138.425,57.49,-0.695,8.7975
138.45,56.29,-1.585,10.945
138.475,54.3575,-1.38,13.65
138.5,52.9025,-0.2875,14.9125
138.525,51.8575,0.64,16.1375
138.55,51.6525,1.6375,17.52
138.575,51.6575,2.0575,18.45
138.6,51.0375,1.76,19.6025
138.625,50.66,0.92,20.7675
138.65,50.8675,1.715,19.385
138.675,51.3575,0.09,17.9275
138.7,52.44,-0.505,18.08
138.725,52.215,-1.05,17.99
138.75,52.3125,-1.4,18.225
138.775,53.5875,-3.4475,17.315
138.8,54.3075,-5.18,17.2475
138.825,54.3675,-5.5375,17.4675
138.85,54.1325,-4.495,17.555
138.875,52.7675,-3.4425,17.3075
138.9,50.8775,-2.7375,17.03
138.925,50.6475,-1.7975,16.115
138.95,51.5175,-1.2775,14.745
138.975,51.685,-0.6725,13.9375
139,52.03,-0.6775,14.67
139.025,52.485,-1.1375,14.3825
139.05,51.8625,-1.3075,14.54
139.075,52.16,-1.9025,16.7175
139.1,51.805,-2.23,17.355
139.125,51.305,-2.5925,17.15
139.15,52.3625,-2.4175,17.6425
139.175,53.4225,-0.8075,18.4275
139.2,53.2025,-0.0125,18.6025
139.225,52.7225,0.9675,18.8725
139.25,52.425,1.7,18.3975
139.275,51.9975,1.21,18.42
139.3,52.6575,0.7475,18.7625
139.325,53.1175,0.1725,18.805
139.35,53.34,-0.65,18.725
139.375,53.5875,-2.4825,19.11
139.4,53.615,-3.97,20.2075
139.425,52.745,-2.25,20.905
139.45,52.81,-1.2875,20.855
139.475,52.2275,-0.0275,21.145
139.5,51.8475,0.325,20.3225
139.525,51.4525,0.93,19.0075
139.55,52.0075,1.3825,18.065
139.575,52.8225,1.38,17.0425
139.6,53.2725,2.325,17.865
139.625,54.1225,2.78,18.5025
139.65,53.505,2.595,19.8575
139.675,52.71,1.735,20.88
139.7,52.5325,1.8375,21.48
139.725,52.5325,2.565,21.0425
139.75,51.63,3.52,21.2625
139.775,51.78,3.8625,21.325
139.8,51.9825,3.84,21.0525
139.825,51.4575,3.6025,21.035
139.85,51.7225,2.4475,22.12
139.875,52.1,1.625,21.3825
139.9,51.6075,1.4825,20.8125
139.925,51.4525,1.915,20.425
139.95,51.1825,2.405,19.9575
139.975,50.3925,2.1975,19.11
140,50.7425,0.5175,19.2575
140.025,50.895,-1.4375,19.4525
140.05,51.51,-3.565,19.375
140.075,52.4,-4.605,18.1975
140.1,52.545,-6.4475,16.975
140.125,52.3325,-5.8325,17.2525
140.15,52.4925,-5.4,17.43
140.175,53.085,-4.405,17.27
140.2,53.015,-3.9375,17.255
140.225,53.6175,-3.1825,17.6475
140.25,53.5375,-2.995,17.61
140.275,53.445,-3.1925,18.32
140.3,54.1325,-4.1425,18.87
140.325,54.2975,-4.2125,18.6225
140.35,53.1375,-3.1325,18.37
140.375,51.9625,-2.23,18.77
140.4,51.975,-1.0575,17.9625
140.425,50.86,-0.045,17.745
140.45,51.18,1.2575,18.245
140.475,52.02,1.6825,17.72
140.5,51.4975,1.4125,17.93
140.525,51.7125,-0.1525,18.6275
140.55,51.67,-0.225,18.6025
140.575,50.9025,-1.0125,17.6325
140.6,50.6225,-2.125,17.075
140.625,50.435,-1.11,16.7625
140.65,50.3125,-0.4675,16.045
140.675,49.9675,-0.31,16.0525
140.7,50.715,0.1825,16.325
140.725,50.4,0.6725,15.5125
140.75,50.075,0.44,14.9525
140.775,50.2475,0.6675,14.9925
140.8,50.0925,1.635,14.0025
140.825,49.1675,2.9175,13.67
140.85,48.485,4.265,14.165
140.875,48.2375,4.515,14.2525
140.9,47.8975,4.195,14.8675
140.925,47.365,3.94,15.105
140.95,47.6075,3.45,13.8075
140.975,47.3675,3.7275,12.805
141,48.3475,3.4225,12.475
141.025,48.87,2.5375,12.2525
141.05,48.56,1.78,12.8025
141.075,48.6425,0.6875,14.555
141.1,48.5725,0.435,14.84
141.125,49.1975,-1.04,14.935
141.15,49.915,-1.9175,15.3625
141.175,50.5175,-1.81,15.615
141.2,50.2975,-1.96,17.035
141.225,49.5675,-2.16,19.1725
141.25,48.55,-1.685,19.02
141.275,47.615,-0.705,18.355
141.3,47.5,-0.53,16.715
141.325,48.4975,-1.0425,17.7675
141.35,49.1775,-1.28,17.87
141.375,48.315,-1.4225,18.4225
141.4,48.8675,-1.885,19.1675
141.425,48.4425,-1.7925,17.765
141.45,47.91,-0.54,16.86
141.475,48.8075,-1.175,16.4125
141.5,48.8475,-2.615,15.97
141.525,48.82,0.86,16.48
141.55,48.955,2.7125,17.225
141.575,49.4775,2.7,16.885
141.6,49.115,2.81,16.895
141.625,49.835,3.82,17.0025
141.65,50.4525,4.2375,16.45
141.675,50.745,4.305,16.31
141.7,50.865,3.6175,16.05
141.725,50.725,2.1225,15.1875
141.75,50.3775,0.885,15.0875
141.775,50.655,-0.7375,16.4125
141.8,51.025,-1.6675,16.26
141.825,50.91,-2.325,16.25
141.85,51.1925,-3.205,16.3525
141.875,51.1475,-3.135,16.4675
141.9,51.525,-2.375,17.285
141.925,50.32,-0.735,17.725
141.95,49.9675,0.6025,18.1825
141.975,48.945,3.7175,17.41
142,48.9425,6.9875,17.2125
142.025,48.535,8.29,18.1025
142.05,48.7775,8.2,18.7575
142.075,49.545,8.11,18.935
142.1,49.3075,7.7775,19.005
142.125,48.9225,6.0125,20.0375
142.15,48.9725,4.91,19.3775
142.175,48.065,3.1925,19.5075
142.2,47.8525,2.465,19.7325
142.225,47.4175,2.0225,18.12
142.25,46.48,1.91,17.41
142.275,47.475,1.2625,16.9475
142.3,48.38,0.6375,16.3975
142.325,48.8475,-0.09,17.665
142.35,49.795,-1.0725,22.02
142.375,48.955,-3.2025,25.5525
142.4,48.62,-0.0825,23.28
142.425,49.1825,0.63,21.4425
142.45,49.74,-0.41,19.9925
142.475,50.205,-2.3075,18.835
142.5,50.5125,-2.8225,18.04
142.525,51.0375,-2.885,17.6925
142.55,50.365,-2.34,16.8525
142.575,49.815,-2.045,17.42
142.6,49.945,-1.755,16.9975
142.625,49.205,-2.4975,16.805
142.65,48.805,-2.055,17.445
142.675,48.6125,1.3,17.5
142.7,48.635,3.6975,16.6375
142.725,48.5875,2.62,16.325
142.75,48.8475,-1.2425,16.96
142.775,49.0325,-5.3975,17.0025
142.8,48.6175,-7.7675,16.6925
142.825,47.845,5.865,16.74
142.85,48.1675,6.7425,15.8725
142.875,47.99,7.2175,15.2075
142.9,48.465,5.115,14.985
142.925,48.44,3.8175,15.5275
142.95,48.3025,2.37,15.8625
142.975,48.4025,2.0775,15.7775
143,48.1825,1.455,17.065
143.025,48.115,-4.84,18.17
143.05,48.6475,-14.2375,18.0025
143.075,48.54,-18.795,17.755
143.1,48.3125,-19.9175,18.125
143.125,48.5775,-18.3875,18.065
143.15,48.25,-15.3075,18.13
143.175,48.565,-11.6275,19.045
143.2,48.435,-10.255,20.81
143.225,48.5825,-7.6575,22.14
143.25,48.9425,-6.27,21.64
143.275,49.8425,-6.5275,21.2175
143.3,49.685,-1.6725,21.5425
143.325,49.145,0.2875,18.8825
143.35,48.48,0.8775,17.3325
143.375,47.885,4.3725,17.7475
143.4,48.2725,7.74,17.5175
143.425,48.4225,7.99,16.86
143.45,48.5575,6.27,17.605
143.475,48.7475,5.695,17.585
143.5,48.355,4.8925,16.89
143.525,48.23,3.7075,16.29
143.55,49.075,-0.095,16.44
143.575,49.4325,-2.715,16.1025
143.6,49.135,-3.73,15.7625
143.625,49.1925,-4.8775,16.6175
143.65,49.635,-7.16,17.17
143.675,48.6575,-7.465,16.91
143.7,48.3875,-6.6175,17.47
143.725,48.09,-2.2,17.135
143.75,47.6525,0.0475,17.37
143.775,48.475,1.77,19.2775
143.8,48.555,2.5375,19.905
143.825,48.5225,2.655,19.7925
143.85,48.575,2.1425,19.755
143.875,49.105,0.1925,18.66
143.9,48.9425,-1.3975,16.98
143.925,48.675,-3.565,15.1175
143.95,47.765,-3.1775,14.99
143.975,46.955,-4.58,15.8075
144,47.3,-7.075,17.79
144.025,47.9025,-7.03,17.53
144.05,47.25,-6.61,18.2275
144.075,47.975,-6.4025,20.17
144.1,47.4425,-1.735,20.895
144.125,47.66,2.675,20.73
144.15,47.5925,6.4375,20.4575
144.175,48.265,1.4475,19.61
144.2,49.24,-0.3925,19.17
144.225,49.3975,1.2025,18.7425
144.25,49.575,4.0475,20.205
144.275,49.525,6.1725,21.45
144.3,49.755,4.9475,21.3175
144.325,49.8375,0.39,22.1925
144.35,50.285,-2.0925,22.6475
144.375,50.02,-3.0275,22.395
144.4,50.325,-5.9225,22.475
144.425,49.7225,-4.575,22.6575
144.45,49.3825,-2.67,22.615
144.475,49.585,-1.3625,22.4775
144.5,49.615,-1.1775,21.895
144.525,49.025,-0.9725,21.785
144.55,49.25,-1.5175,21.7225
144.575,49.2275,-1.4,21.6025
144.6,49.3175,-2.1375,21.5225
144.625,50.1825,-4.0975,21.2025
144.65,49.535,-7.94,20.5925
144.675,49.23,-7.025,20.34
144.7,48.3,-4.4675,18.965
144.725,47.1475,-3.1625,18.6
144.75,46.12,-0.2225,19.2925
144.775,45.83,0.6875,20.05
144.8,45.4025,0.235,19.7025
144.825,45.3275,-0.665,20.3625
144.85,45.275,-6.5125,20.3925
144.875,46.0775,-9.1125,19.8075
144.9,47.325,-10.02,19.655
144.925,48.3375,-8.145,19.5875
144.95,48.0725,-5.3375,20.3225
144.975,47.8175,-2.6275,21.6575
145,47.0775,-1.6075,22.71
145.025,46.39,0.57,21.8625
145.05,46.2425,1.2375,21.4875
145.075,46.47,1.28,21.5975
145.1,48.4725,7.465,20.035
145.125,49.315,3.8375,18.4675
145.15,49.295,1.8825,19.3625
145.175,50.4375,2.1675,19.615
145.2,49.735,3.8775,19.93
145.225,49.19,7.2675,20.8975
145.25,49.0825,9.715,20.1725
145.275,47.75,11.1625,20.1875
145.3,47.9,11.79,21.28
145.325,49.305,9.7125,20.1775
145.35,48.9575,5.8775,20.2875
145.375,49.645,0.0575,20.6125
145.4,50.6525,-4.535,20.795
145.425,49.845,-6.2425,21.57
145.45,50.645,-6.5375,22.835
145.475,51.8775,-5.23,22.41
145.5,52.4225,-4.56,22.52
145.525,53.7825,-6.495,22.4825
145.55,54.97,-8.93,21.3875
145.575,55.4575,-14.6625,21.1525
145.6,56.91,-18.8575,19.515
145.625,56.9525,-16.2825,18.785
145.65,56.0225,-15.365,18.6825
145.675,55.165,-13.6075,18.615
145.7,54.795,-11.905,18.8925
145.725,54.1925,-9.46,18.925
145.75,53.475,-6.72,19.475
145.775,52.3975,-3.6175,19.62
145.8,51.2275,-2.815,18.9125
145.825,50.7125,-5.1925,18.2625
145.85,49.49,-8.37,18.535
145.875,48.84,-11.2575,18.4225
145.9,48.9325,-14.925,17.2475
145.925,48.825,-14.98,16.65
145.95,49.745,-12.505,15.2375
145.975,50.1425,-9.9025,14.565
146,50.8975,-7.5075,14.04
146.025,50.8125,-3.0175,14.585
146.05,49.6625,0.225,13.66
146.075,47.6225,0.6125,14.745
146.1,46.6525,1.4325,14.9125
146.125,47.4175,1.605,14.8425
146.15,47.68,3.2675,14.62
146.175,47.5825,2.05,14.26
146.2,47.0425,-0.3325,14.5
146.225,46.1,-0.56,15.325
146.25,46.4275,0.65,16.725
146.275,47.07,-1.3375,16.68
146.3,46.615,-4.7075,17.605
146.325,47.34,-5.765,18.295
146.35,47.055,-1.56,17.74
146.375,46.535,-1.065,17.8825
146.4,47.03,-3.84,17.8575
146.425,46.9525,-7.3125,18.07
146.45,47.1425,-9.57,17.9275
146.475,47.87,-8.16,17.8025
146.5,45.96,4.0275,16.325
146.525,45.4075,3.6525,16.8075
146.55,46.1225,0.655,16.2775
146.575,46.625,-1.8725,14.72
146.6,47.9175,-1.23,14.775
146.625,48.25,2.315,14.23
146.65,48.415,4.3325,13.755
146.675,49.3,3.815,14.36
146.7,49.225,2.515,14.8575
146.725,49.4325,0.62,15.0325
146.75,50.145,0.1175,16.55
146.775,51.215,-0.8125,19.7275
146.8,51.5725,-0.99,19.79
146.825,51.47,-0.7275,19.6275
146.85,51.6425,-1.37,18.7925
146.875,51.09,-1.985,17.5225
146.9,50.6575,-13,17.05
146.925,51.15,-16.47,17.2675
146.95,51.12,-14.025,17.0225
146.975,50.805,-11.265,17.7075
147,51.3,-8.7275,18.56
147.025,50.1725,-4.5,18.535
147.05,49.3925,-3.9,18.84
147.075,49.5425,-5.01,19.085
147.1,48.9325,-7.015,19.7325
147.125,48.685,-9.2425,21.085
147.15,48.5075,-10.5925,21.385
147.175,47.99,-13.2625,20.7025
147.2,47.0775,-16.0925,20.6275
147.225,47.2225,-20.315,20.3825
147.25,47.2075,-20.47,19.0725
147.275,47.32,-18.7875,18.9775
147.3,47.975,-16.3125,18.21
147.325,48.17,-13.445,16.3125
147.35,48.1025,-9.2725,16.675
147.375,48.1225,-2.9375,17.5025
147.4,48.12,-2.2575,16.165
147.425,48.715,-4.2925,16.3275
147.45,49.5,-1.66,18.08
147.475,49.03,1.815,17.84
147.5,48.3275,3.0725,18.21
147.525,49.895,7.8625,20.105
147.55,51.1675,15.7475,20.87
147.575,52.255,21.2675,23.035
147.6,52.3925,28.975,25.35
147.625,52.1225,27.38,26.2525
147.65,51.73,24.175,25.605
147.675,52.89,18.145,25.1275
147.7,54.755,13.0975,23.35
147.725,54.3325,9.865,21.9825
147.75,53.4225,7.6425,21.2875
147.775,52.555,7.7525,20.485
147.8,51.01,7.235,21.12
147.825,50.1275,5.0025,22.075
147.85,50.345,1.94,21.83
147.875,48.9925,0.4225,20.1975
147.9,49.035,-0.0525,19.31
147.925,49.7725,-1.805,18.715
147.95,51.215,-3.825,19.5875
147.975,51.94,-5.0175,21.145
148,51.685,-5.6825,22.19
148.025,51.35,-4.0825,23.2425
148.05,51.3675,-2.6625,21.25
148.075,50.7825,-1.9125,19.065
148.1,51.595,-5.035,19.4325
148.125,52.14,-6.1975,19.51
148.15,51.795,-6.9375,19.0225
148.175,51.9975,-6.4375,20.495
148.2,52.3875,-5.12,20.845
148.225,52.7,-1.7475,20.435
148.25,52.765,-4.89,21.0775
148.275,53.5625,-8.9625,21.6325
148.3,53.68,-15.19,21.6475
148.325,52.655,-10.3825,20.7725
148.35,52.2025,-6.9775,20.78
148.375,50.8375,-2.9175,20.55
148.4,49.715,0.985,20.565
148.425,49.74,0.5375,20.115
148.45,48.7125,0.57,20.37
148.475,48.435,0.34,20.655
148.5,49.3825,6.66,19.3675
148.525,49.2225,7.8625,18.3775
148.55,50.2225,1.155,18.0125
148.575,50.3,-6.7475,17.085
148.6,49.6075,-11.72,17.0675
148.625,50.1375,-13.5325,18.8875
148.65,50.4225,-14.12,19.345
148.675,48.755,-12.1025,22.15
148.7,47.31,-10.64,23.0425
148.725,46.9825,-16.0825,21.9725
148.75,47.7725,-15.0725,20.2725
148.775,48.78,-10.985,20.62
148.8,49.095,-6.7775,22.03
148.825,48.8,-3.3525,22.695
148.85,48.2875,0.285,22.0075
148.875,48.1125,2.785,20.885
148.9,47.6075,4.6375,19.375
148.925,47.7175,5.55,18.52
148.95,47.365,7.8425,16.7825
148.975,46.185,9.2025,17.04
149,45.235,9.385,17.8925
149.025,43.895,9.28,17.51
149.05,43.23,8.34,18.1425
149.075,43.93,7.0675,18.95
149.1,44.7,4.715,19.94
149.125,45.48,2.6,20.49
149.15,45.5375,0.9325,20.71
149.175,45.3125,-0.5325,20.8
149.2,46.125,-1.96,20.9325
149.225,45.8575,-2.665,19.675
149.25,46.185,-5.62,20.3675
149.275,46.5125,-6.265,21.6025
149.3,44.5425,-6.285,23.155
149.325,44.195,-2.86,24.6925
149.35,43.2125,0.75,23.6425
149.375,40.8525,5.385,22.045
149.4,39.045,7.245,20.0025
